DANGANVEGAS	Killing Harmony	Danganronpa	https://youtu.be/t-9yzPWIoLM
Mind Mine	Killing Harmony	Danganronpa	https://youtu.be/2HNmTL-iju0
Talent Selection	Killing Harmony	Danganronpa	https://youtu.be/cENv5uK8qLI
Hope of Summer	Killing Harmony	Danganronpa	https://youtu.be/9jRL5WYhSeM
Hope of Spring	Killing Harmony	Danganronpa	https://youtu.be/qzdP2cXtpT4
Moon on the Water	Killing Harmony	Danganronpa	https://youtu.be/c3XeMcD154c
Wonderful Story	Killing Harmony	Danganronpa	https://youtu.be/Z3hAsD8M4iM
Let's Start the Killing Game	Killing Harmony	Danganronpa	https://youtu.be/apcEHrIMQN0
HYPER NEW A.A. (Ch. 1)	Killing Harmony	Danganronpa	https://youtu.be/zaPGdlLgaEU
Closing Argument V3	Killing Harmony	Danganronpa	https://youtu.be/bfM8rAq3RcA
Climactic Re-Enactment V3	Killing Harmony	Danganronpa	https://youtu.be/en8PD91y0x8
Danganronpa V3 (Full Version)	Killing Harmony	Danganronpa	https://youtu.be/Ewm8o6eEuDI
V3 Gallery Music	Killing Harmony	Danganronpa	https://youtu.be/vTl_1FeyMSQ
Debate Scrum	Killing Harmony	Danganronpa	https://youtu.be/KKMJYQar8cM
Hangman's Gambit Ver 3.0	Killing Harmony	Danganronpa	https://youtu.be/ThfGLLTMSpo
V3 Argument -Blade Lock-	Killing Harmony	Danganronpa	https://youtu.be/rJ4fXEs3M7Q
Final a.A.	Killing Harmony	Danganronpa	https://youtu.be/Sgp39oFV6Js
New World Order V3	Killing Harmony	Danganronpa	https://youtu.be/LlMAROvZ5gA
Hope of Autumn	Killing Harmony	Danganronpa	https://youtu.be/HN3VTKpFbzE
Hope of Winter	Killing Harmony	Danganronpa	https://youtu.be/H_Jh0kfrLY4
Hope Searching	Killing Harmony	Danganronpa	https://youtu.be/5UYIS6enQCQ
Hyper Final a.A.	Killing Harmony	Danganronpa	https://youtu.be/Baag6XirtJc
Heartless Journey	Killing Harmony	Danganronpa	https://youtu.be/IIcIWQFYyx0
Hyper Ultra New a.A. (Ch. 1)	Killing Harmony	Danganronpa	https://youtu.be/MBNZ20SzC6M
Sing the Empty Truth	Killing Harmony	Danganronpa	https://youtu.be/bdvaPZl5kgQ
Hyper Final Ultra a.A.	Killing Harmony	Danganronpa	https://youtu.be/on_ET4SUbx4
Killing Game Completion Ceremony	Killing Harmony	Danganronpa	https://youtu.be/Rsic8ioDhSc
Flashback Light	Killing Harmony	Danganronpa	https://youtu.be/jHRj--nz_IE
Vote Slot	Killing Harmony	Danganronpa	https://youtu.be/IK8v3hkG5wM
Beautiful Lie in the Virtual World	Killing Harmony	Danganronpa	https://youtu.be/5nsyLqVjRtY
Despair Searching: Virtual World	Killing Harmony	Danganronpa	https://youtu.be/BM4eO7dEpps
Island Ordeal	Killing Harmony	Danganronpa	https://youtu.be/XDXyKXZej0U
School Ordeal	Killing Harmony	Danganronpa	https://youtu.be/zvi176Yj758
Trial End	Killing Harmony	Danganronpa	https://youtu.be/sbtYgXjEhZY
Prologue ~ The Beginning of the Night	Ghost Trick	Ghost Trick	https://youtu.be/HVBDt3VRDfA
Main Theme	Ghost Trick	Ghost Trick	https://youtu.be/IQ3khsva6E8
4 Minutes Before Death	Ghost Trick	Ghost Trick	https://youtu.be/r3C-FrmHn44
Fate Updated	Ghost Trick	Ghost Trick	https://youtu.be/8hw63HniDWE
Countdown	Ghost Trick	Ghost Trick	https://youtu.be/bXXrpgpWJQY
The World of the Dead	Ghost Trick	Ghost Trick	https://youtu.be/x2CklIRwJvI
Lynne ~ A Targeted Redhead	Ghost Trick	Ghost Trick	https://youtu.be/w6xMvGbwT7I
Ray ~ A Ray of Light	Ghost Trick	Ghost Trick	https://youtu.be/31jJ-pmGuO0
Awakening	Ghost Trick	Ghost Trick	https://youtu.be/Ybi0-OTvoXM
Welcome to the Salon	Ghost Trick	Ghost Trick	https://youtu.be/PGn9958vneI
Complication	Ghost Trick	Ghost Trick	https://youtu.be/OrxEVT0wHMc
Missile ~ A Courageous Little Animal	Ghost Trick	Ghost Trick	https://youtu.be/TWd3JA6cpY0
Cabanela ~ A White Lovely Lanky Man	Ghost Trick	Ghost Trick	https://youtu.be/eeVXa4cU21g
Trauma	Ghost Trick	Ghost Trick	https://youtu.be/3kwKogno3dk
Jingle	Ghost Trick	Ghost Trick	https://youtu.be/EwiF0n073zE
4 Minutes Before Death ~ Variation	Ghost Trick	Ghost Trick	https://youtu.be/L4X_DMcjYaI
Fate Updated ~ Variation	Ghost Trick	Ghost Trick	https://youtu.be/h--eFUupy-8
Beauty and Dandy	Ghost Trick	Ghost Trick	https://youtu.be/3zrqU53d0IA
Deadline	Ghost Trick	Ghost Trick	https://youtu.be/RkmcpQjZWVA
Chained Past	Ghost Trick	Ghost Trick	https://youtu.be/MgWCNGpwIYs
Informing About the Parting	Ghost Trick	Ghost Trick	https://youtu.be/VUGlC8WOQt0
The Last Desperate Struggle	Ghost Trick	Ghost Trick	https://youtu.be/mFXOJ1mkKtI
Reincarnation	Ghost Trick	Ghost Trick	https://youtu.be/6HNuTV0GaUk
Layton's Theme	Curious Village	Professor Layton	https://youtu.be/dFBKHSitIjo
The Curious Village	Curious Village	Professor Layton	https://youtu.be/qPfAwPp9Apw
Walking in the Village	Curious Village	Professor Layton	https://youtu.be/PDt86F-QWm0
Mysterious Girl	Curious Village	Professor Layton	https://youtu.be/J1KmliLXVkE
Puzzle	Curious Village	Professor Layton	https://youtu.be/x2nPysfmt0U
Something Happens	Curious Village	Professor Layton	https://youtu.be/1FuyqT0MsNU
Pursuit at Night	Curious Village	Professor Layton	https://youtu.be/NE_WVSv4sVo
Night Falls	Curious Village	Professor Layton	https://youtu.be/ZPbImzHs5DE
The Village Starts Moving	Curious Village	Professor Layton	https://youtu.be/HxS4AAPb7to
Ferris Wheel Park	Curious Village	Professor Layton	https://youtu.be/xVP_E8IkbPM
Memory of the Village	Curious Village	Professor Layton	https://youtu.be/UBGERI7m63Q
Ending Theme	Curious Village	Professor Layton	https://youtu.be/SlICVgNj690
Title Theme	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/TmQtwXr9PSo
Game Select	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/gjioI1QgyoY
