1486	Begin Again	Fallout New Vegas	Fallout	https://youtu.be/YvnFsB622jc	1
1487	Battle 3	Fallout New Vegas	Fallout	https://youtu.be/2HE0NEMzmas	1
1488	Hoover Dam (Caesar)	Fallout New Vegas	Fallout	https://youtu.be/rTy1NKv6PM8	1
1489	ED-E Battle Music	Fallout New Vegas	Fallout	https://youtu.be/rKAk6smXcwg	1
1490	Big Iron	Fallout New Vegas	Fallout	https://youtu.be/zzICMIu5zFY	1
1084	Falling Into a Dream	Far Cry 3	Far Cry	https://youtu.be/pLmAdCWzunM	1
1071	Adventure	FEZ	FEZ	https://youtu.be/76GnOwHorn0	1
1072	Home	FEZ	FEZ	https://youtu.be/TA-SGTmKnP0	1
1916	Battle Theme	FINAL FANTASY	FINAL FANTASY	https://youtu.be/h1dhk-H11Uc	1
1917	Main Theme	FINAL FANTASY	FINAL FANTASY	https://youtu.be/0GexOi5179o	1
1918	Prelude	FINAL FANTASY	FINAL FANTASY	https://youtu.be/8wZoJQABWI8	1
1919	Victory!	FINAL FANTASY	FINAL FANTASY	https://youtu.be/xytYFaJQDXM	1
1051	Dancing Mad	FINAL FANTASY VI	FINAL FANTASY	https://youtu.be/JbXVNKtmWnc	1
1300	Terra's Theme	FINAL FANTASY VI	FINAL FANTASY	https://youtu.be/a6t_uyg_pF8	1
1301	Forever Rachel	FINAL FANTASY VI	FINAL FANTASY	https://youtu.be/g_aX6I0xLbo	1
1049	One Winged Angel	FINAL FANTASY VII	FINAL FANTASY	https://youtu.be/qDD-iYkHBhc	1
1050	J-E-N-O-V-A	FINAL FANTASY VII	FINAL FANTASY	https://youtu.be/J6GrZYE2il0	1
1047	Let The Battles Begin!!	FINAL FANTASY VII REMAKE	FINAL FANTASY	https://youtu.be/vOC_tuuWSXo	1
1048	One Winged Angel Rebirth	FINAL FANTASY VII REMAKE	FINAL FANTASY	https://youtu.be/eLGn_dVA3ow	1
1302	Spiran Scenery	FINAL FANTASY X	FINAL FANTASY	https://youtu.be/U5A3f5K7NwA	1
1303	To Zanarkand	FINAL FANTASY X	FINAL FANTASY	https://youtu.be/5lP_anjF6rA	1
1304	Normal Battle	FINAL FANTASY X	FINAL FANTASY	https://youtu.be/6RsawtJ6Kc8	1
1305	Enemy Attack	FINAL FANTASY X	FINAL FANTASY	https://youtu.be/HQfDsVhS9BA	1
1306	Silence Before the Storm	FINAL FANTASY X	FINAL FANTASY	https://youtu.be/vmHBqGG7TN0	1
1920	Noel's Theme ~The Last Travel~	FINAL FANTASY XIII-2	FINAL FANTASY	https://youtu.be/AcLetgnrcIo	1
1921	Labyrinth Of Chaos	FINAL FANTASY XIII-2	FINAL FANTASY	https://youtu.be/ZfCzCGAKnc0	1
1955	Don't Speak Her Name!	Fire Emblem Awakening	Fire Emblem	https://youtu.be/aFY5TPI-kaU	1
1956	Id ~ Serenity	Fire Emblem Awakening	Fire Emblem	https://youtu.be/ss8_Om7trGs	1
1957	Prelude	Fire Emblem Awakening	Fire Emblem	https://youtu.be/q0mjPSVEHfQ	1
1958	Prelude ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/9MgVua9KYuI	1
1959	Assault ~ Galvanised	Fire Emblem Awakening	Fire Emblem	https://youtu.be/1XIaYj88MF0	1
1960	Oh, it's not so bad, Lissa. Just a healthy little walk!	Fire Emblem Awakening	Fire Emblem	https://youtu.be/2H_3HRms1AE	1
1961	Duty	Fire Emblem Awakening	Fire Emblem	https://youtu.be/KP9-KvfBzyE	1
1962	Duty ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/W7H05bSiQRE	1
1963	Destiny	Fire Emblem Awakening	Fire Emblem	https://youtu.be/ydNpDTfTQJg	1
1964	Destiny ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/ydNpDTfTQJg	1
1965	......	Fire Emblem Awakening	Fire Emblem	https://youtu.be/bIO-wdpjEu0	1
1966	Divine Decree	Fire Emblem Awakening	Fire Emblem	https://youtu.be/aFY5TPI-kaU	1
1967	Divine Decree ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/d-4N_cSU8Ug	1
1968	Conquest	Fire Emblem Awakening	Fire Emblem	https://youtu.be/-P4yx4sVvG0	1
1969	Conquest ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/LGRo0XtbdyY	1
1970	Chaos	Fire Emblem Awakening	Fire Emblem	https://youtu.be/utoMp0KVYx4	1
1971	Chaos ~ Ablaze	Fire Emblem Awakening	Fire Emblem	https://youtu.be/uLz17tNvDhk	1
1972	Annihilation	Fire Emblem Awakening	Fire Emblem	https://youtu.be/hqhmY0e5DD8	1
1973	Annihilation ~ Galvinised	Fire Emblem Awakening	Fire Emblem	https://youtu.be/KiWqIabAjOs	1
1974	Id ~ Purpose	Fire Emblem Awakening	Fire Emblem	https://youtu.be/Dsi541fat7w	1
1975	Main Theme (Spa ~ Voiceless)	Fire Emblem Awakening	Fire Emblem	https://youtu.be/emhvtLH8Jwk	1
1976	Main Theme (Title)	Fire Emblem Awakening	Fire Emblem	https://youtu.be/bALt6Lm9ZXA	1
1980	Strike!	Fire Emblem Blazing Sword	Fire Emblem	https://youtu.be/meq4IE_3O5M	1
1981	Winning Road	Fire Emblem Blazing Sword	Fire Emblem	https://youtu.be/LYYfWswGZaw	1
1977	With Mila's Divine Protection	Fire Emblem Gaiden	Fire Emblem	https://youtu.be/ikH3Gn4PdrI	1
1978	Fight 1	Fire Emblem Gaiden	Fire Emblem	https://youtu.be/CL75LZkQ57E	1
1979	God Shattering Star	Fire Emblem Three Houses	Fire Emblem	https://youtu.be/0WMYL6HuUoI	1
1450	Headache	FNF Smoke 'Em Out Struggle	Friday Night Funkin'	https://youtu.be/TdjD6YCPqJk	1
1451	Nerves	FNF Smoke 'Em Out Struggle	Friday Night Funkin'	https://youtu.be/82FuwEbq6gA	1
1452	Release	FNF Smoke 'Em Out Struggle	Friday Night Funkin'	https://youtu.be/iLgk9xKHeBA	1
1453	Fading	FNF Smoke 'Em Out Struggle	Friday Night Funkin'	https://youtu.be/DmUdZ3P97HE	1
1429	Bopeebo	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/V60N12UFNN4	1
1430	Fresh	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/mx82b-3A--Q	1
1431	Dad Battle	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/w0WyKTSuX4U	1
1432	Spookeez	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/EiNwUpco4OI	1
1433	South	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/_Q7J97WD3Gg	1
1434	Pico	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/kaNuYpHWcac	1
1435	Monster	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/NQSkjR7P3_A	1
1436	Philly Nice	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/fwZ8jLFFL1Y	1
1437	Blammed	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/aQ2tXk-2UEg	1
1438	Satin Panties	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/YzJKStx9IyU	1
1439	High	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/OIsp8KrwSVY	1
1440	M.I.L.F	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/dOPrN6aJ7TI	1
1441	Eggnog	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/jQ4QBD-Cu5I	1
1442	Cocoa	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/DWdMu4X4jQ0	1
1443	Winter Horrorland	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/7XplMpcWVgo	1
1444	Senpai	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/EJiXO3vwNFo	1
1445	Roses	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/DKs-Tkw4X3I	1
1446	Thorns	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/lWja270s6qA	1
1447	Ugh	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/_pLDBCkvyUg	1
1448	Guns	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/K5lp8aAoT1g	1
1449	Stress	Friday Night Funkin'	Friday Night Funkin'	https://youtu.be/GBD2B9bDD5I	1
1458	Wocky	Friday Night Funkin' VS Kapi	Friday Night Funkin'	https://youtu.be/W85P4sYT8NM	1
1459	Beathoven	Friday Night Funkin' VS Kapi	Friday Night Funkin'	https://youtu.be/-FV_Yo76n4M	1
1460	Nyaw	Friday Night Funkin' VS Kapi	Friday Night Funkin'	https://youtu.be/nEDtNRT7GwI	1
1461	Parish	Friday Night Funkin': Mid-Fight Masses	Friday Night Funkin'	https://youtu.be/6DpML_za7tg	1
1462	Worship	Friday Night Funkin': Mid-Fight Masses	Friday Night Funkin'	https://youtu.be/a3AjmBa31jA	1
1463	Zavodila	Friday Night Funkin': Mid-Fight Masses	Friday Night Funkin'	https://youtu.be/e7nIQ1yoCCc	1
1464	Gospel	Friday Night Funkin': Mid-Fight Masses	Friday Night Funkin'	https://youtu.be/CBZ2cMSwaNs	1
1454	Improbable Outset	Friday Night Funkin': Tricky Mod	Friday Night Funkin'	https://youtu.be/kG70yPDXHDY	1
1455	Madness	Friday Night Funkin': Tricky Mod	Friday Night Funkin'	https://youtu.be/GZmoHrq0mEY	1
1456	HELLCLOWN	Friday Night Funkin': Tricky Mod	Friday Night Funkin'	https://youtu.be/FlONT3RVgHs	1
1457	Expurgation	Friday Night Funkin': Tricky Mod	Friday Night Funkin'	https://youtu.be/WmXn3L5bQy4	1
1334	Space Cruise (Title Theme)	FTL: Faster Than Light	FTL: Faster Than Light	https://youtu.be/QHDMqWMzBG8	1
907	A Picture in Motion	Furi	Furi	https://youtu.be/ZUlAytznxn4	1
68	Prologue ~ The Beginning of the Night	Ghost Trick	Ghost Trick	https://youtu.be/HVBDt3VRDfA	1
69	Main Theme	Ghost Trick	Ghost Trick	https://youtu.be/IQ3khsva6E8	1
70	4 Minutes Before Death	Ghost Trick	Ghost Trick	https://youtu.be/r3C-FrmHn44	1
71	Fate Updated	Ghost Trick	Ghost Trick	https://youtu.be/8hw63HniDWE	1
72	Countdown	Ghost Trick	Ghost Trick	https://youtu.be/bXXrpgpWJQY	1
73	The World of the Dead	Ghost Trick	Ghost Trick	https://youtu.be/x2CklIRwJvI	1
74	Lynne ~ A Targeted Redhead	Ghost Trick	Ghost Trick	https://youtu.be/w6xMvGbwT7I	1
75	Ray ~ A Ray of Light	Ghost Trick	Ghost Trick	https://youtu.be/31jJ-pmGuO0	1
76	Awakening	Ghost Trick	Ghost Trick	https://youtu.be/Ybi0-OTvoXM	1
77	Welcome to the Salon	Ghost Trick	Ghost Trick	https://youtu.be/PGn9958vneI	1
78	Complication	Ghost Trick	Ghost Trick	https://youtu.be/OrxEVT0wHMc	1
79	Missile ~ A Courageous Little Animal	Ghost Trick	Ghost Trick	https://youtu.be/TWd3JA6cpY0	1
80	Cabanela ~ A White Lovely Lanky Man	Ghost Trick	Ghost Trick	https://youtu.be/eeVXa4cU21g	1
81	Trauma	Ghost Trick	Ghost Trick	https://youtu.be/3kwKogno3dk	1
82	Jingle	Ghost Trick	Ghost Trick	https://youtu.be/EwiF0n073zE	1
83	4 Minutes Before Death ~ Variation	Ghost Trick	Ghost Trick	https://youtu.be/L4X_DMcjYaI	1
84	Fate Updated ~ Variation	Ghost Trick	Ghost Trick	https://youtu.be/h--eFUupy-8	1
85	Beauty and Dandy	Ghost Trick	Ghost Trick	https://youtu.be/3zrqU53d0IA	1
86	Deadline	Ghost Trick	Ghost Trick	https://youtu.be/RkmcpQjZWVA	1
87	Chained Past	Ghost Trick	Ghost Trick	https://youtu.be/MgWCNGpwIYs	1
88	Informing About the Parting	Ghost Trick	Ghost Trick	https://youtu.be/VUGlC8WOQt0	1
89	The Last Desperate Struggle	Ghost Trick	Ghost Trick	https://youtu.be/mFXOJ1mkKtI	1
90	Reincarnation	Ghost Trick	Ghost Trick	https://youtu.be/6HNuTV0GaUk	1
1922	Stage Theme 01	Ghosts 'n Goblins	Ghosts 'n Goblins	https://youtu.be/RmxARmxAWZA	1
902	Dawn Oblique	Globulous	Globulous	https://youtu.be/q151CWLGZ0E	1
903	Snow Delta	Globulous	Globulous	https://youtu.be/REXRLt2E-kk	1
904	Vapor Radian	Globulous	Globulous	https://youtu.be/0luUyA5l99c	1
905	Oasis Epsilon	Globulous	Globulous	https://youtu.be/emuMQTOIyi4	1
906	Coccoon Altitude	Globulous	Globulous	https://youtu.be/-RnvOOtBlUI	1
2062	Isaac Battle Theme	Golden Sun	Golden Sun	https://youtu.be/19ZdAZO9FvU	1
2063	Winterly Imil	Golden Sun	Golden Sun	https://youtu.be/uRCgHvlOgXE	1
2064	Set Sail! Through the Karagol Sea	Golden Sun	Golden Sun	https://youtu.be/KyIOgjniohA	1
2065	Saturos Battle Theme	Golden Sun	Golden Sun	https://youtu.be/iEjqqUTz-us	1
1784	Chemical Warfare Facility	GoldenEye 007	GoldenEye	https://youtu.be/ikv2BPl6udg	1
1785	Subterranean Caverns	GoldenEye 007	GoldenEye	https://youtu.be/V0hbvtKdB7M	1
1786	Mission Dossier	GoldenEye 007	GoldenEye	https://youtu.be/2eqfG2A8Vhc	1
1787	Military Intelligence Archives	GoldenEye 007	GoldenEye	https://youtu.be/tHcjzWsDVnk	1
1788	Elevator Music (Control)	GoldenEye 007	GoldenEye	https://youtu.be/xaZKNHj1pZI	1
1789	Janus Control Center	GoldenEye 007	GoldenEye	https://youtu.be/7Acv_QBdc1g	1
1790	007 Watch	GoldenEye 007	GoldenEye	https://youtu.be/DlbZIUQoH6c	1
1791	End Titles	GoldenEye 007	GoldenEye	https://youtu.be/tRAO7Y6rJZo	1
1923	Air Beginning of the History	Gradius	Gradius	https://youtu.be/9zfpuC01FPk	1
1984	Downtown	Gravity Rush	Gravity Rush	https://youtu.be/poxDJHoYxCc	1
1985	Douse Shinundakara	Gravity Rush	Gravity Rush	https://youtu.be/oWrKHWpLn0U	1
1986	Resistance and Extermination	Gravity Rush	Gravity Rush	https://youtu.be/Gfxf4x3L1bs	1
2066	Main Theme	Halo	Halo	https://youtu.be/JDI1KlXRogo	1
1693	Vitality	Helltaker	Helltaker	https://youtu.be/EnDXGQmCz3U	1
1491	Enter Hallownest	Hollow Knight	Hollow Knight	https://youtu.be/eqispO2Bi2k	1
1492	False Knight	Hollow Knight	Hollow Knight	https://youtu.be/oSvd8uS_XAc	1
1493	Greenpath	Hollow Knight	Hollow Knight	https://youtu.be/ABXga9y0B3I	1
1494	Hornet	Hollow Knight	Hollow Knight	https://youtu.be/cfTLvQ9TZhg	1
1495	Mantis Lords	Hollow Knight	Hollow Knight	https://youtu.be/EbDkU65pJNQ	1
1496	City of Tears	Hollow Knight	Hollow Knight	https://youtu.be/1unm0LS10ao	1
1497	Dung Defender	Hollow Knight	Hollow Knight	https://youtu.be/pQkajyGKvUU	1
1498	Crystal Peaks	Hollow Knight	Hollow Knight	https://youtu.be/ziG-p9bpIro	1
1499	Decisive Battle	Hollow Knight	Hollow Knight	https://youtu.be/mSN6r3_XBZc	1
1500	Soul Sanctum	Hollow Knight	Hollow Knight	https://youtu.be/JqSSzXCy4f0	1
1501	The White Lady	Hollow Knight	Hollow Knight	https://youtu.be/6Ca46SMnzjY	1
1502	Broken Vessel	Hollow Knight	Hollow Knight	https://youtu.be/HgQ6Cttubto	1
1503	Nosk	Hollow Knight	Hollow Knight	https://youtu.be/OWzmmCBTJZ0	1
1504	Dream Battle	Hollow Knight	Hollow Knight	https://youtu.be/5VFebb9xLRA	1
1505	Sealed Vessel	Hollow Knight	Hollow Knight	https://youtu.be/kxdO8S5ApOE	1
1506	Radiance	Hollow Knight	Hollow Knight	https://youtu.be/T57IQBw9PGU	1
1507	Truth, Beauty and Hatred	Hollow Knight	Hollow Knight	https://youtu.be/zidGo704SvI	1
1508	Hive Knight	Hollow Knight	Hollow Knight	https://youtu.be/RVyJmhiJjA8	1
1511	Gods & Glory	Hollow Knight: Godmaster	Hollow Knight	https://youtu.be/UjBTtNU27Ec	1
1512	Furious Gods	Hollow Knight: Godmaster	Hollow Knight	https://youtu.be/ut_RjDGUJoY	1
1513	Pure Vessel	Hollow Knight: Godmaster	Hollow Knight	https://youtu.be/35pUQDrKy5A	1
1514	Truth, Beauty and Hatred (feat. Zote)	Hollow Knight: Godmaster	Hollow Knight	https://youtu.be/PFRleTfv1tk	1
1515	Lace	Hollow Knight: Silksong	Hollow Knight	https://youtu.be/zRs58D34OLY	1
1509	Grimm	Hollow Knight: The Grimm Troupe	Hollow Knight	https://youtu.be/qmsjvBivRkU	1
1510	Nightmare King	Hollow Knight: The Grimm Troupe	Hollow Knight	https://youtu.be/Mq8E_1LkoAc	1
1465	Hydrogen	Hotline Miami	Hotline Miami	https://youtu.be/SNE2oCZH_4k	1
1466	Crystals	Hotline Miami	Hotline Miami	https://youtu.be/AVblOqZBlJw	1
1467	Miami	Hotline Miami	Hotline Miami	https://youtu.be/IKuA-m_6eOo	1
1468	Hotline	Hotline Miami	Hotline Miami	https://youtu.be/eFHtlECedPA	1
1469	Knock - Knock	Hotline Miami	Hotline Miami	https://youtu.be/9o4LKzaMaOo	1
1470	Miami Disco	Hotline Miami	Hotline Miami	https://youtu.be/m1pveAcFv1Y	1
1471	Release	Hotline Miami	Hotline Miami	https://youtu.be/ZSzoKL-iO5M	1
1472	Static	Hotline Miami	Hotline Miami	https://youtu.be/AzM23Farc8c	1
1473	Inner Animal	Hotline Miami	Hotline Miami	https://youtu.be/aRN3ZPljS20	1
1474	Untitled	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/t-olf3xtixU	1
1475	Dust	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/vsZtCLMsevM	1
1476	Divide	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/JflsBihO_MQ	1
1477	In The Face Of Evil	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/-h5snZTfoEA	1
1478	Roller Mobster	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/qyfJlcrN09w	1
1479	Run	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/ICjD3f-8SXE	1
1480	Le Perv	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/BzuPI7tk9B8	1
1481	She Swallowed Burning Coals	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/c3UGNFUIiV4	1
1482	Le Perv (M_O_O_N Remix)	Hotline Miami 2: Wrong Number	Hotline Miami	https://youtu.be/MEnGrj1of7Q	1
2024	Trailer Theme	I Love You, Colonel Sanders! A Finger Lickin’ Good Dating Simulator	I Love You, Colonel Sanders!	https://youtu.be/W4KLOBThpL4	1
1836	Main Theme	Ice Climber	Ice Climber	https://youtu.be/ZHnPZ4TklsA	1
1837	Bonus Stage	Ice Climber	Ice Climber	https://youtu.be/yoJy9fPBRjA	1
2400	Castle in the Mist	Ico	Ico	https://youtu.be/jtPym3pK7fQ	1
2401	Heal	Ico	Ico	https://youtu.be/6YCUjoBqpSc	1
2402	You were There	Ico	Ico	https://youtu.be/1Y3uGF7QlhE	1
1935	Humming the Bassline	Jet Set Radio	Jet Set Radio	https://youtu.be/mizSUxxuCiY	1
1936	Let Mom Sleep	Jet Set Radio	Jet Set Radio	https://youtu.be/m2680ciixQc	1
1937	Everybody Jump Around	Jet Set Radio	Jet Set Radio	https://youtu.be/AW1rgaxsjfo	1
1938	Up-Set Attack	Jet Set Radio	Jet Set Radio	https://youtu.be/bvuf_hbXaSc	1
1939	Funky Radio	Jet Set Radio	Jet Set Radio	https://youtu.be/A9WqF5cyagY	1
1940	Sneakman	Jet Set Radio	Jet Set Radio	https://youtu.be/FlwEtrYCNwM	1
1941	Sweet Soul Brother	Jet Set Radio	Jet Set Radio	https://youtu.be/92__UaovpiI	1
1942	That's Enough	Jet Set Radio	Jet Set Radio	https://youtu.be/YqFG6sV-vC4	1
1943	Moody's Shuffle	Jet Set Radio	Jet Set Radio	https://youtu.be/RBC_pBWJJlU	1
1944	Rock It On	Jet Set Radio	Jet Set Radio	https://youtu.be/8nY23NA25mM	1
1945	Grace & Glory	Jet Set Radio	Jet Set Radio	https://youtu.be/FcxllvjUo2k	1
1058	Lonely Rolling Star	Katamari Damacy	Katamari	https://youtu.be/okEluVGlWio	1
1059	Katamari on the Rocks	Katamari Damacy	Katamari	https://youtu.be/iMH49ieL4es	1
1174	Dan Don Fuga	Katamari Damacy	Katamari	https://youtu.be/i9tQrYuR42k	1
2030	Katamari Nah-Nah	Katamari Damacy	Katamari	https://youtu.be/L7FPfxscmBs	1
2031	The Moon and the Prince	Katamari Damacy	Katamari	https://youtu.be/r2C8XvxYqos	1
2032	Wanda Wanda	Katamari Damacy	Katamari	https://youtu.be/Yo1QCM54w44	1
2033	Que Sera Sera	Katamari Damacy	Katamari	https://youtu.be/OhlW2roqg7Y	1
2034	Katamari March Damacy	Katamari Damacy	Katamari	https://youtu.be/hIHR_8ol_OU	1
1335	Hello World	Touch My Katamari	Katamari	https://youtu.be/PJ7KwyCrGaI	1
1833	Sky Palace	Kid Icarus	Kid Icarus	https://youtu.be/xjYvGiMiEbk	1
1834	Title Screen	Kid Icarus	Kid Icarus	https://youtu.be/dOg2NWQgltI	1
1835	Underworld Theme	Kid Icarus	Kid Icarus	https://youtu.be/kUBsXUt5RQE	1
1080	Magnus's Theme	Kid Icarus Uprising	Kid Icarus	https://youtu.be/2kPwTTQb6D8	1
1081	Dark Pit	Kid Icarus Uprising	Kid Icarus	https://youtu.be/QG77HTdreh0	1
1082	Dark Pit's Theme	Kid Icarus Uprising	Kid Icarus	https://youtu.be/COgGsetFrCM	1
1083	Lightning Battle	Kid Icarus Uprising	Kid Icarus	https://youtu.be/Uxnc2eoPjSs	1
2420	Girl in the Tower	King's Quest IV: Heir Today, Gone Tomorrow	King's Quest	https://youtu.be/69M2iiI__XQ	1
2378	Dearly Beloved	Kingdom Hearts	Kingdom Hearts	https://youtu.be/ExsP_nCOiJY	1
2379	Bustin' Up on the Beach	Kingdom Hearts	Kingdom Hearts	https://youtu.be/dyYDd0CeksY	1
2380	Blast Away! II	Kingdom Hearts	Kingdom Hearts	https://youtu.be/rvgqvTGf2dU	1
2381	Hollow Bastion	Kingdom Hearts	Kingdom Hearts	https://youtu.be/dUW0gIRVU1k	1
2382	Dearly Beloved -Reprise-	Kingdom Hearts	Kingdom Hearts	https://youtu.be/Ojl-TwFFGOk	1
2403	Dearly Beloved	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/1WlvykbN1Ho	1
2404	Reviving Hollow Bastion	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/SIxCM7EC-tI	1
2405	Isn't It Lovely?	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/5CNPqPpK7F0	1
2406	The 13th Struggle	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/9hrZeE_e-cI	1
2407	Friends in My Heart	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/vdtmsqYHzGY	1
2408	Roxas	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/xqgpQBwjSgs	1
2409	A Fight to the Death	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/U-hbNyzFu8Q	1
2410	Missing You	Kingdom Hearts II	Kingdom Hearts	https://youtu.be/ZbuZp73qudw	1
2352	Pop Star	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/KjFaq2rueKs	1
2353	Quiet Forest	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/LvD6AyM31B0	1
2354	Boss	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/LCYRvbSJOGE	1
2355	Aqua Star	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/Vu4QJZPeZsk	1
2356	Mountain Stream	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/BnqXASop-S4	1
2357	Above the Clouds	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/ZLYaYQn6Wqk	1
2358	Gourmet Race	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/Htr6L0_I0yc	1
2359	Taking Battle	Kirby 64: The Crystal Shards	Kirby	https://youtu.be/3ZngtygkJGs	1
2086	Green Greens	Kirby Super Star	Kirby	https://youtu.be/QCQa2tIXWok	1
2087	Float Islands	Kirby Super Star	Kirby	https://youtu.be/DqUr9Z4yHmw	1
2088	Bubbly Clouds	Kirby Super Star	Kirby	https://youtu.be/80wM_F4SdRU	1
2089	King Dedede's Theme	Kirby Super Star	Kirby	https://youtu.be/qEvxbJROGuQ	1
2090	White Wing Dynablade	Kirby Super Star	Kirby	https://youtu.be/QmGiv8Rw3po	1
2091	Peanut Plain	Kirby Super Star	Kirby	https://youtu.be/jZa8b-5oX1s	1
2092	Cocoa Cave	Kirby Super Star	Kirby	https://youtu.be/o0UlGDsH2R4	1
2093	Candy Mountain	Kirby Super Star	Kirby	https://youtu.be/1fz_xsHzSvQ	1
2094	Meta Knight's Revenge	Kirby Super Star	Kirby	https://youtu.be/qxhQghflIqg	1
2095	Gourmet Race	Kirby Super Star	Kirby	https://youtu.be/Se1uh3PS78Y	1
2096	Staff Roll	Kirby Super Star	Kirby	https://youtu.be/Iha6_y4XR0M	1
2183	Main Menu	Kirby Triple Deluxe	Kirby	https://youtu.be/RROyc07lR-I	1
2184	Green Greens	Kirby Triple Deluxe	Kirby	https://youtu.be/cIpbJ0Osvpc	1
2185	Dedede's Royal Payback	Kirby Triple Deluxe	Kirby	https://youtu.be/5ddOT_TJnKg	1
2186	Moonstruck Blossom	Kirby Triple Deluxe	Kirby	https://youtu.be/EBfz1Edo9-Q	1
2067	Title Screen	Kirby's Adventure	Kirby	https://youtu.be/DKSECyvqflE	1
2068	Vegetable Valley	Kirby's Adventure	Kirby	https://youtu.be/-XoWiv4xf1U	1
2069	Butter Building	Kirby's Adventure	Kirby	https://youtu.be/7loQmAngM94	1
2070	Crane Game	Kirby's Adventure	Kirby	https://youtu.be/s2ck09LLCEw	1
2071	Green Greens	Kirby's Adventure	Kirby	https://youtu.be/9yr9A_V4Fhs	1
2072	Ending Theme	Kirby's Adventure	Kirby	https://youtu.be/FB8lYcnt-S0	1
2073	The First Hole	Kirby's Dream Course	Kirby	https://youtu.be/GID4kDJDxaQ	1
2074	Cloudy Mountain Peaks	Kirby's Dream Course	Kirby	https://youtu.be/9gkpG9kpmPs	1
2075	Jigsaw Plains	Kirby's Dream Course	Kirby	https://youtu.be/SXN2KM-qMKo	1
2076	Castles of Cake	Kirby's Dream Course	Kirby	https://youtu.be/LAUBLKL_NQ4	1
2077	Dedede is Getting Closer!	Kirby's Dream Course	Kirby	https://youtu.be/Mc_z_ymdTyY	1
2078	Staff Roll	Kirby's Dream Course	Kirby	https://youtu.be/jfhRc5FHsro	1
2079	Title Theme	Kirby's Dream Land	Kirby	https://youtu.be/aZRhXBsFNDw	1
2080	Green Greens	Kirby's Dream Land	Kirby	https://youtu.be/OCH6nQYflwY	1
2081	Castle Lololo	Kirby's Dream Land	Kirby	https://youtu.be/cwgVjhTbtzg	1
2082	Float Islands	Kirby's Dream Land	Kirby	https://youtu.be/7Lj1aw4J8ZA	1
2083	Bubbly Clouds	Kirby's Dream Land	Kirby	https://youtu.be/K6lz3Akqr_U	1
2084	Mt. Dedede	Kirby's Dream Land	Kirby	https://youtu.be/qFesrZLSYsM	1
2085	Ending Theme	Kirby's Dream Land	Kirby	https://youtu.be/xtjvaCm0GHw	1
2360	Through the Forest	Kirby's Return to Dream Land	Kirby	https://youtu.be/njejHICStGM	1
2361	Eerie Area	Kirby's Return to Dream Land	Kirby	https://youtu.be/T2dP_jh5Ayk	1
